Barisal,Barisal,Agailjhara,"Adarsha High School And Collage,mohonkathi",100384
Barisal,Barisal,Agailjhara,Amboula Keramatia Alim Madrasha,100377
Barisal,Barisal,Agailjhara,Askar Kalibari High School,100355
Barisal,Barisal,Agailjhara,Bagdha  Secondary  School  &  College,100386
Barisal,Barisal,Agailjhara,Bagdha Alim Madrasha,100380
Barisal,Barisal,Agailjhara,Bahadurpur Nishikanta Gain Girl’s School & College,100387
Barisal,Barisal,Agailjhara,Barahazar Bariali G.a.d. Madrasah,100378
Barisal,Barisal,Agailjhara,Beluhar Nessaria Alim Madrasah,100376
Barisal,Barisal,Agailjhara,Chaygram Sahid Zia Ucha Maddamic Biddalaya,132027
Barisal,Barisal,Agailjhara,Chhoygram Secondary School,100362
Barisal,Barisal,Agailjhara,Goila Dakhil Madrasah,100379
Barisal,Barisal,Agailjhara,Khajuria Mohila Dakhil Madrasha,100381
Barisal,Barisal,Agailjhara,Paisa High School,100353
Barisal,Barisal,Agailjhara,Shaheed Abdur Rob Serniabat Degree College,100382
Barisal,Barisal,Babuganj,Abul Kalam Digree College Rakudia,100442
Barisal,Barisal,Babuganj,Agarpur College,100440
Barisal,Barisal,Babuganj,Agriculture Training Institutu,132964
Barisal,Barisal,Babuganj,Anwar Uddin Alim Madrasha,100423
Barisal,Barisal,Babuganj,Babuganj Degree College,100441
Barisal,Barisal,Babuganj,Babugonj Khakhil Madrasah,100430
Barisal,Barisal,Babuganj,Bajguru Darussunnat Dakhil Madrasha,100428
Barisal,Barisal,Babuganj,Bakshir Char Islamia Dakhil Madrasa,100435
Barisal,Barisal,Babuganj,Barisal Cadet College,100443
Barisal,Barisal,Babuganj,Chandpasa Mohila Dakhil Madrasha,100421
Barisal,Barisal,Babuganj,Chandpasha High School And College,100446
Barisal,Barisal,Babuganj,Charshadhukathi Islamia Fazil Madrasah,100427
Barisal,Barisal,Babuganj,Dakkhin Char Hogal Patia Islamia Dakhil Madrasa,100433
Barisal,Barisal,Babuganj,Faridgonj Bahimukhi Fazil Madrasa,100424
Barisal,Barisal,Babuganj,Islamabad Bohumukhi Fazil Madrasha,100422
Barisal,Barisal,Babuganj,Islampur Alim Madrasah,100429
Barisal,Barisal,Babuganj,Jahapur Dakhil Madrasah,100425
Barisal,Barisal,Babuganj,Jambila Khatun Dakhil Madrasha,100434
Barisal,Barisal,Babuganj,Kaderpur Sonar Bangla High  School,100445
Barisal,Barisal,Babuganj,Khanpura Alim Madrasha,100436
Barisal,Barisal,Babuganj,Maddhabpasha Chandradip High School And College,100444
Barisal,Barisal,Babuganj,Madhabpasa (sagorer Par) Islamia Dakhil Madrasha,100438
Barisal,Barisal,Babuganj,Mank Kati Balika Dakhil  Madrash,100432
Barisal,Barisal,Babuganj,Musuria Islamia Alim Madrasha,100431
Barisal,Barisal,Babuganj,Rakudia Dakhil Madrasha,131505
Barisal,Barisal,Babuganj,Syed Mosaraf Rosida Academy,100388
Barisal,Barisal,Babuganj,West Bhuterdia Alim Madrasha,100426
Barisal,Barisal,Bakerganj, kabiraz  Dakil Madrasha,100582
Barisal,Barisal,Bakerganj,Abul Hossain Khan College,100599
Barisal,Barisal,Bakerganj,Al-haj Hazrat Ali Degree College,100592
Barisal,Barisal,Bakerganj,Alfunnesa Women Dakhil Madrasha,100575
Barisal,Barisal,Bakerganj,Atahar Uddin Howlader College,100588
Barisal,Barisal,Bakerganj,Ataharuddin Howlader Technical Business Managment College,133039
Barisal,Barisal,Bakerganj,Badalpara High School And College,100600
Barisal,Barisal,Bakerganj,Baker Ganj Mohila College,100587
Barisal,Barisal,Bakerganj,Bakerganj  Islamia  Mohila  College,100597
Barisal,Barisal,Bakerganj,Bakergong Islamia Fazil Mad.,100530
Barisal,Barisal,Bakerganj,Bakergonj Women Dakhil Madrasha,100580
Barisal,Barisal,Bakerganj,Baligram Mirdhabari Dakhil Madrasha,100527
Barisal,Barisal,Bakerganj,Bara Puiauta  Girls Dakhil  Madra Sha,100574
Barisal,Barisal,Bakerganj,Bara Raghunathpur Salehia Dakhil Mdrasha,100556
Barisal,Barisal,Bakerganj,Begum Samsuddin Talukder College,100596
Barisal,Barisal,Bakerganj,Bhabanipur Darul Islam Dakhil  Madrasha,100562
Barisal,Barisal,Bakerganj,Bhandari Kati Dakhil Madrasha,100554
Barisal,Barisal,Bakerganj,Bihari Pur Junior High School,100522
Barisal,Barisal,Bakerganj,Biharipur Hosainia Alim Madrsah,100544
Barisal,Barisal,Bakerganj,Birangal Darussunnat Nesaria Dakhil Madrasha,100552
Barisal,Barisal,Bakerganj,Boalia Nesaria Dakhil Madrasha,100560
Barisal,Barisal,Bakerganj,C. N. B. Degree College,100593
Barisal,Barisal,Bakerganj,Chagaldi Nesaria Dakhil Madrasha,100526
Barisal,Barisal,Bakerganj,Char Gazalia Salehia Alim Madrasha,100558
Barisal,Barisal,Bakerganj,Charadi Nesaria (cn) Senior Madrasah,100535
Barisal,Barisal,Bakerganj,Charamaddi Khan Fajil Rob Chow.alim Madrasha,100557
Barisal,Barisal,Bakerganj,Chunakhali Balika Dakhil Madrasah.,100572
Barisal,Barisal,Bakerganj,Daharkola  Ahammadia  Dakhil  Madrasha,100585
Barisal,Barisal,Bakerganj,Dakhin Kajlathi Mohsenia Alim Madrasah,100547
Barisal,Barisal,Bakerganj,Dakkhin Sahebpur Mohila Dakhil Madrasha,100525
Barisal,Barisal,Bakerganj,Datterabad Kalenga Nuria Dakhil Madrasha,100537
Barisal,Barisal,Bakerganj,Dewli Mohammdia Alim Madrasha,100555
Barisal,Barisal,Bakerganj,Dharorkati Nuria Dhakil Madrasha,100540
Barisal,Barisal,Bakerganj,Dhola Riazuddin Edieal Islamia Dakhil Madrasha,100584
Barisal,Barisal,Bakerganj,Dinger Hat United Junior High School,100511
Barisal,Barisal,Bakerganj,Dudhal Islamia Fazil Madrasha,100531
Barisal,Barisal,Bakerganj,Dudhalmow Fayaz Hossan Fazil Madrasha,100539
Barisal,Barisal,Bakerganj,East Charadi Darus Sunnar Dakhil Madrasha,100545
Barisal,Barisal,Bakerganj,East Mahesh Pur Hassania Fazil Madrasah,100567
Barisal,Barisal,Bakerganj,G. P.s. Junior Sechondary School,100520
Barisal,Barisal,Bakerganj,Gobindpopur Salehia Madrasha,100573
Barisal,Barisal,Bakerganj,Govt.bakergonj College,100591
Barisal,Barisal,Bakerganj,Hanua Kakshmipasha Muhammadia Alim Madrasha,100549
Barisal,Barisal,Bakerganj,Hanua Payear Pur Salehia Dakhil Madrasha,100570
Barisal,Barisal,Bakerganj,Helal  Uddin Ahmed College,100594
Barisal,Barisal,Bakerganj,Jirail Mazidia Azizia Balika Dakhil Madrasha,100524
Barisal,Barisal,Bakerganj,Kabai Union Islamia College,100598
Barisal,Barisal,Bakerganj,Kalaskati Degree  Collage,100590
Barisal,Barisal,Bakerganj,Kalaskati Salehih Alim Madrasha,100541
Barisal,Barisal,Bakerganj,Katadia Abul H.khan Girls Dakhil Madrasah,100576
Barisal,Barisal,Bakerganj,Kathalia Islamia Darussunnati Dakhil Madrasha,100571
Barisal,Barisal,Bakerganj,Khoda Box Kathi Nesaria Alim Madrasah,100534
Barisal,Barisal,Bakerganj,Krishagar Hasan Nagar Islamia Dhakil Madrasha,100559
Barisal,Barisal,Bakerganj,M. A . Malek Degree College,100595
Barisal,Barisal,Bakerganj,Machua Khali Arshadia Dakhil Madrasha,100578
Barisal,Barisal,Bakerganj,Madhya Badalpara  Emrania Dhkhil Madrashah,100548
Barisal,Barisal,Bakerganj,Masudpur Kaderia Madrasa,100532
Barisal,Barisal,Bakerganj,Mohammadia Girls Dakhil Madrasah,100565
Barisal,Barisal,Bakerganj,Mozahedia Keramotia Dakhil Madrasha,100529
Barisal,Barisal,Bakerganj,Muhammadia Fazil Madrasha,100542
Barisal,Barisal,Bakerganj,Nalua Gaffaru Mohmadia Dakhil Madrasha,100577
Barisal,Barisal,Bakerganj,Nalua Kaderia Dakhil Madrasha,100569
Barisal,Barisal,Bakerganj,North West Dudhal Mow Ahamadia Dakhti Madrasha,100579
Barisal,Barisal,Bakerganj,Passim Charamaddi Tabligul Quran Dakhil Madrasah,100581
Barisal,Barisal,Bakerganj,Patkathi  Nesaria   Alim  Madrasha,100536
Barisal,Barisal,Bakerganj,Poschim Shayempur B.m Alim Madrasah,100563
Barisal,Barisal,Bakerganj,Purba Badal Para Dakhil Madrasha,100553
Barisal,Barisal,Bakerganj,Purba Dawkati Mohammadia Dakhil Madrasha,100543
Barisal,Barisal,Bakerganj,Ramnagor Hossain Senior Madrasah,100523
Barisal,Barisal,Bakerganj,Rokonuddin Islamia Salehia Fazil Madrasha,100533
Barisal,Barisal,Bakerganj,Satikhola Adursho Junir High School,100521
Barisal,Barisal,Bakerganj,Shahedpur Madinatul Ulum Alim Madrasha,100546
Barisal,Barisal,Bakerganj,Shial Ghuni Dakhil Madrasha,100550
Barisal,Barisal,Bakerganj,Shialghuni Techinical And Business Management Collage,132967
Barisal,Barisal,Bakerganj,South Narangol Nesarmohal D S Dakhil Madrasha,100566
Barisal,Barisal,Bakerganj,Sundar Kati Garibulla Dakhil Madrasha,100568
Barisal,Barisal,Bakerganj,Syed Afsar Ali Degree College,100589
Barisal,Barisal,Bakerganj,Uttampur Nuria Senior Fazil Madrasha,100538
Barisal,Barisal,Bakerganj,Uttar Kajlakati Hamidia Dakhil Madrasha,100564
Barisal,Barisal,Bakerganj,Uttar Katadia A.m.d. Madrasha,100583
Barisal,Barisal,Bakerganj,Uttor Kajlakati Dakhil Madrasha,101012
Barisal,Barisal,Bakerganj,West Chanradi Shalehia Alm Madrasha,100551
Barisal,Barisal,Bakerganj,Zirail Azizia Fazil Madrasha,100528
Barisal,Barisal,Banari Para,Ahmada Bad Hossainia Alim Madrasah,100640
Barisal,Barisal,Banari Para,Alhaz Dalil Uddin Dakhil Madrasha,100635
Barisal,Barisal,Banari Para,Awar Islamia Dakhil Madrasha,100639
Barisal,Barisal,Banari Para,Banaripara Dfgree College,100657
Barisal,Barisal,Banari Para,Banaripara Mahmudia Alim Madrasah,100641
Barisal,Barisal,Banari Para,Bisharkandi Sher E Bangla College,100656
Barisal,Barisal,Banari Para,Chakhar Darbar Manjil Saydia Alim Madrasah,100646
Barisal,Barisal,Banari Para,Chawlakata Islamia Fazil Madrashah,100638
Barisal,Barisal,Banari Para,Darikar Eidgha Mahila Madrashah,100645
Barisal,Barisal,Banari Para,Govt.fozlul Huq College,100658
Barisal,Barisal,Banari Para,Halima Khatun Mohila Alim Madrasah,100653
Barisal,Barisal,Banari Para,Kachua Nesaria Fazil Madrasah,100642
Barisal,Barisal,Banari Para,Khodabaksha Dakhil Madrasha,100637
Barisal,Barisal,Banari Para,M.a. Latif Bahumukhi Alim Madrasha,100652
Barisal,Barisal,Banari Para,Maluher Islamia Sr Fazil Madrasha,100636
Barisal,Barisal,Banari Para,Masjid Bari  Darussunnat Alim Madrasah,100650
Barisal,Barisal,Banari Para,Masjid Bari High School And College,100661
Barisal,Barisal,Banari Para,Momtaj Uddin Hasinaabanu Technical And Bueiness Manag,133099
Barisal,Barisal,Banari Para,Nalasree Jalis Mamamudia Dhakhil Madrasha,100643
Barisal,Barisal,Banari Para,Natuarpar Girl’s Dakhil Madrasha,100655
Barisal,Barisal,Banari Para,Purba Maddha Umarer Per Dakhil Madrashah,100649
Barisal,Barisal,Banari Para,Satbaria Karamotia Girls  Dakhil Madrasha,100648
Barisal,Barisal,Banari Para,Sayed Kati Union Islamia College,100660
Barisal,Barisal,Banari Para,Sheer-e – Bangla Junior High School,100603
Barisal,Barisal,Banari Para,Shonahar A H Dakhil Amdrasha,100647
Barisal,Barisal,Banari Para,Syed Bazlul Hoque Degree College,100659
Barisal,Barisal,Banari Para,Syedkati Union Jr. Girl’s School,100605
Barisal,Barisal,Banari Para,Union Progati Mahila Dakhil Madrasha,100654
Barisal,Barisal,Banari Para,Uttar Marich Bunia Bisarkandi Na. Daakhil Madrasa,100644
Barisal,Barisal,Barisal Sadar (kotwali),A P Bn Junior Sec. School,100823
Barisal,Barisal,Barisal Sadar (kotwali),A.karim Ideal College,100871
Barisal,Barisal,Barisal Sadar (kotwali),Abdul Aziz Khan Junior High School,100821
Barisal,Barisal,Barisal Sadar (kotwali),Abdur Rob Serniabat College,100869
Barisal,Barisal,Barisal Sadar (kotwali),Ahsamabad Rashidia Kamil Madrasha,100837
Barisal,Barisal,Barisal Sadar (kotwali),Al Ekhwan Dakhil Madrasha,100832
Barisal,Barisal,Barisal Sadar (kotwali),Amritalal Dey College,100874
Barisal,Barisal,Barisal Sadar (kotwali),Apex Homeopathy Medical College And Hospital,133644
Barisal,Barisal,Barisal Sadar (kotwali),Baghia Al Amin  Kamil Madrasha,100834
Barisal,Barisal,Barisal Sadar (kotwali),Baghia Gausul  Azam Mahila Dakhil Madrasha,100852
Barisal,Barisal,Barisal Sadar (kotwali),Bangladesh Institute Of Health And Technology,133623
Barisal,Barisal,Barisal Sadar (kotwali),Barisal  Islamia     College,100868
Barisal,Barisal,Barisal Sadar (kotwali),"Barisal City College(day-night) ,barisal",100870
Barisal,Barisal,Barisal Sadar (kotwali),Barisal Govt. Girls High School,100757
Barisal,Barisal,Barisal Sadar (kotwali),Barisal Govt. Womens College,100877
Barisal,Barisal,Barisal Sadar (kotwali),Barisal Ideal Polytechnic  Institute,132326
Barisal,Barisal,Barisal Sadar (kotwali),Barisal Model School And College,132091
Barisal,Barisal,Barisal Sadar (kotwali),Barisal Mohila Techical  Training  Centre,132990
Barisal,Barisal,Barisal Sadar (kotwali),Barisal Polytecnic Institute,133178
Barisal,Barisal,Barisal Sadar (kotwali),Barisal Technical School And College. Barisal,133138
Barisal,Barisal,Barisal Sadar (kotwali),"Barisal Zilla School,barisal",100742
Barisal,Barisal,Barisal Sadar (kotwali),Barishal Institut Of Information Technology,132582
Barisal,Barisal,Barisal Sadar (kotwali),Begum Tofazzal Hossain Manik M.college,100873
Barisal,Barisal,Barisal Sadar (kotwali),Bisarad Mohila Dakhil Madrasha,100830
Barisal,Barisal,Barisal Sadar (kotwali),Bukhai Nagar Dinga Manik Dakhil Madrasah,100851
Barisal,Barisal,Barisal Sadar (kotwali),Chandro Mohan  Dakhil  Madrasha,100844
Barisal,Barisal,Barisal Sadar (kotwali),Char Kawa Ahmadia Fazil Madrasha,100838
Barisal,Barisal,Barisal Sadar (kotwali),Char Pattania B.r.i.g.d. Madrasha,100855
Barisal,Barisal,Barisal Sadar (kotwali),Charkhanam Islamia Bahumukhi Mohila Dhakhil Madrasah,100865
Barisal,Barisal,Barisal Sadar (kotwali),Charkranji Mihammadia Dakhil Madrasah,100856
Barisal,Barisal,Barisal Sadar (kotwali),Chatua Chargoalpur Junior High School,100817
Barisal,Barisal,Barisal Sadar (kotwali),Churaman Alhaz Adam Ali Dakil Madrasah,100848
Barisal,Barisal,Barisal Sadar (kotwali),Dakshin B. Jahura Amena Khatun Dakhil Madrasha,100846
Barisal,Barisal,Barisal Sadar (kotwali),Durgapur Hazimobarok Ali Dakhil Madrasa,100829
Barisal,Barisal,Barisal Sadar (kotwali),East Chand Pura Ahmadia Manysideo Fazil Madrasha,100826
Barisal,Barisal,Barisal Sadar (kotwali),Engineer Syed Abdul Hannan Junior Secondary School,100815
Barisal,Barisal,Barisal Sadar (kotwali),Fazlul Haque Residential School,133732
Barisal,Barisal,Barisal Sadar (kotwali),Gono Para Adarsha Islamia Dhakhil Madrasha,100859
Barisal,Barisal,Barisal Sadar (kotwali),Govt. Barisal College,100867
Barisal,Barisal,Barisal Sadar (kotwali),"Govt. Commercial Institute, Barisal",132618
Barisal,Barisal,Barisal Sadar (kotwali),Govt. Syed Hatem Ali College,100876
Barisal,Barisal,Barisal Sadar (kotwali),Govt.brojomohun College,100875
Barisal,Barisal,Barisal Sadar (kotwali),Hizal Tala Moulavirhat  High School,133669
Barisal,Barisal,Barisal Sadar (kotwali),Hstti Higher Secondary Teacher Training Institute,133573
Barisal,Barisal,Barisal Sadar (kotwali),Immam Gajjli (ra) Academy Dakhil Madrasha,100861
Barisal,Barisal,Barisal Sadar (kotwali),Infra Polytechnic Institute,132622
Barisal,Barisal,Barisal Sadar (kotwali),Isha Atul Islam Model Dakhil Madrasah,100828
Barisal,Barisal,Barisal Sadar (kotwali),Jagadish Saraswat Girls High School,100751
Barisal,Barisal,Barisal Sadar (kotwali),Karno Kati Ijjatul Islam Alim Madrasah,100841
Barisal,Barisal,Barisal Sadar (kotwali),Karnokathi G.r. High School & College,100882
Barisal,Barisal,Barisal Sadar (kotwali),Kashipur  High  School  & College,100880
Barisal,Barisal,Barisal Sadar (kotwali),Kashipur Girls Dakhil Madrasha,100860
Barisal,Barisal,Barisal Sadar (kotwali),Kasipur Girls High School,100812
Barisal,Barisal,Barisal Sadar (kotwali),Kawnia Girls Dakhil Madrasah,100857
Barisal,Barisal,Barisal Sadar (kotwali),Korapur Ahmadia Alim Madrasah,100839
Barisal,Barisal,Barisal Sadar (kotwali),Lachu Shah Aboitanik Dakhil Madrasah,100833
Barisal,Barisal,Barisal Sadar (kotwali),Lakhutiya Islamia Dakhil Madrasah,100825
Barisal,Barisal,Barisal Sadar (kotwali),Mahanagar College,100872
Barisal,Barisal,Barisal Sadar (kotwali),Makhor Kati Horina Fullia Dakhil Madrasah,100827
Barisal,Barisal,Barisal Sadar (kotwali),Modern Technical & Buisness Management College,132685
Barisal,Barisal,Barisal Sadar (kotwali),Mofazzal Hosen Khan Junior Girls School,100822
Barisal,Barisal,Barisal Sadar (kotwali),Nursing Institute Barishal,133575
Barisal,Barisal,Barisal Sadar (kotwali),Rupatali Jagua College,100866
Barisal,Barisal,Barisal Sadar (kotwali),Sagardi Islamia Kamil Madrasha,100836
Barisal,Barisal,Barisal Sadar (kotwali),Sagardi Primary Teachers Training Institute,133400
Barisal,Barisal,Barisal Sadar (kotwali),Saheber Hat Fazil Madrasah,100840
Barisal,Barisal,Barisal Sadar (kotwali),Sahid Ziaur Rahman Degree College,100878
Barisal,Barisal,Barisal Sadar (kotwali),Sapania Dakhil Madrashah,100864
Barisal,Barisal,Barisal Sadar (kotwali),Sayed Abdul Mannan D.d.f Alim Madrasha,100835
Barisal,Barisal,Barisal Sadar (kotwali),Shaetabad Dakhil Madrasah,100863
Barisal,Barisal,Barisal Sadar (kotwali),Shaheed Abdur Rob Serniabat Teachers Training College,133427
Barisal,Barisal,Barisal Sadar (kotwali),Shaheed Ziaur Rahman Secondary School(proposed),100819
Barisal,Barisal,Barisal Sadar (kotwali),Shaluka Darussunnat Rashidia Dakhil Madrasah,100862
Barisal,Barisal,Barisal Sadar (kotwali),Shapnalaya Ideal School,130891
Barisal,Barisal,Barisal Sadar (kotwali),Sharu Kali Hossania Alim Madrasha,100842
Barisal,Barisal,Barisal Sadar (kotwali),Shibpasha Karapur Girls Dakhil Madrasha,100853
Barisal,Barisal,Barisal Sadar (kotwali),Shomertoban Mahila Dakhil Madrasha,100858
Barisal,Barisal,Barisal Sadar (kotwali),Talukder  Hat School &  College,100881
Barisal,Barisal,Barisal Sadar (kotwali),Technical Training Centre,132629
Barisal,Barisal,Barisal Sadar (kotwali),Textile Instititute Barishal,133116
Barisal,Barisal,Barisal Sadar (kotwali),"The Barisal Law  College, Barisal",133634
Barisal,Barisal,Barisal Sadar (kotwali),Tumchar Karamotia Dhakhil Madrasah,100845
Barisal,Barisal,Barisal Sadar (kotwali),Tungibaria Hafizia Dakhil Madrasha,100849
Barisal,Barisal,Barisal Sadar (kotwali),Uttar Karapur Adv. Mozibor Rahman Sarwar Srcondary School,100818
Barisal,Barisal,Barisal Sadar (kotwali),Uttar Khonta Khali Dakhil Madrasah,100854
Barisal,Barisal,Gaurnadi, gausia Abedia Sunnia Alim Madrasha,100690
Barisal,Barisal,Gaurnadi,Al Helal Islamia Dakhil Madrasa,100698
Barisal,Barisal,Gaurnadi,Barthi Mahabidyalaya,100705
Barisal,Barisal,Gaurnadi,Batajore Hatemia Islamia Dakhil Madrasha,131557
Barisal,Barisal,Gaurnadi,Dakhin Diasur Syedia Dakhil Madrasa,100689
Barisal,Barisal,Gaurnadi,Dakhin Natai Mohila Dakhil Madrasa,100699
Barisal,Barisal,Gaurnadi,Garangal Dakhil Madrasa,100697
Barisal,Barisal,Gaurnadi,Gournadi Girls School And College,100707
Barisal,Barisal,Gaurnadi,Gourndai Al Amin Techincal And Business Management,132994
Barisal,Barisal,Gaurnadi,Govt.gournadi College,100703
Barisal,Barisal,Gaurnadi,Hosnabad Alim Madrasha,100695
Barisal,Barisal,Gaurnadi,Hosnabad Junior Girls School,100686
Barisal,Barisal,Gaurnadi,Illah Dakhil Madrasa,100701
Barisal,Barisal,Gaurnadi,Maddha Gangal Patti Peer Badsha Mia (r.)dakhil Madrasah,100694
Barisal,Barisal,Gaurnadi,Magura Madaripur Nesaria Dakhil Madrasa,100693
Barisal,Barisal,Gaurnadi,Mahilara Degree College,100706
Barisal,Barisal,Gaurnadi,Miar Char Dakhil Madrasah,100688
Barisal,Barisal,Gaurnadi,Mollah Mujibur Rahman Dakhil Madrasa,100696
Barisal,Barisal,Gaurnadi,Nizamuddin College,100704
Barisal,Barisal,Gaurnadi,Palordi High School,100665
Barisal,Barisal,Gaurnadi,Quashemabad Siddiquia Kamil Madrasha,100687
Barisal,Barisal,Gaurnadi,Talimul Quran Islamia Dakhil Madrasah,100700
Barisal,Barisal,Gaurnadi,West Laxmonkathi Darus Sunnah Dakhil Madrasa,100691
Barisal,Barisal,Gaurnadi,West Shaora Alim Madrasha,100692
Barisal,Barisal,Hizla,Abdul Sattar Talukdar Memorial Jonior Secondary School,130566
Barisal,Barisal,Hizla,Afser Uddin Fazil Madrasha,100733
Barisal,Barisal,Hizla,Akotabazar Islamia  Dakhil Madrasha,131502
Barisal,Barisal,Hizla,Aligonj Senior Alim Madrasha,100729
Barisal,Barisal,Hizla,Baherchar Islamia Fazil Madrasha,100726
Barisal,Barisal,Hizla,Char Durgapur Hasen Ali Dakhil Madrasha,100734
Barisal,Barisal,Hizla,Chojgaw Mahumukhi Dakhil Madrsa,100735
Barisal,Barisal,Hizla,Hizla Degree College,100736
Barisal,Barisal,Hizla,Kawria Karamatia Rabea Kakhil Madrasah,100730
Barisal,Barisal,Hizla,Mohis Khola Alim Madrasha,100728
Barisal,Barisal,Hizla,Moul Tala Fazil Madrasa,100727
Barisal,Barisal,Hizla,N. Pattani Danga Mohila Dakhil Madrasha,100732
Barisal,Barisal,Hizla,Narashingpur Karamotia Dakhil Madrasha,100731
Barisal,Barisal,Hizla,Rawshan Mahmood Jr. High School,100725
Barisal,Barisal,Mehendiganj,Alimabad Islamia Fazil Madrasha,100919
Barisal,Barisal,Mehendiganj,Ander Manik Azimpur Dakhil Madrasa,131540
Barisal,Barisal,Mehendiganj,Asmania Islamia Dakhil Madrasa,100937
Barisal,Barisal,Mehendiganj,Bhasanchar Biddanandapur College,100952
Barisal,Barisal,Mehendiganj,Bhasanchar Nesaria Fazil Madrasha,100922
Barisal,Barisal,Mehendiganj,Bhashanchar Mohila Dakhil Madrasa,100942
Barisal,Barisal,Mehendiganj,Charbagi Eid Gaha  A Rab Dhakhil Madrasa,100936
Barisal,Barisal,Mehendiganj,Dakhin Goal Bhour Islamia Dakhil Madrasa,100932
Barisal,Barisal,Mehendiganj,Darichar Khajuria Nesaria Fajil Madrasa,100929
Barisal,Barisal,Mehendiganj,East Anddhar Manik I. D. Madrasha,100933
Barisal,Barisal,Mehendiganj,Ekota College,100950
Barisal,Barisal,Mehendiganj,Islamia Dakhil Madrasa,100939
Barisal,Barisal,Mehendiganj,Khantakhali Razapur Islamia Dakhil Madrasa,100930
Barisal,Barisal,Mehendiganj,Laskerpur Dakhil Madrasa,100920
Barisal,Barisal,Mehendiganj,Madartoli Islami Senior (alim) Madrasha,100927
Barisal,Barisal,Mehendiganj,Maddaratanpur Ataytul Islam D. S.model Dakhil  Madrasa,100940
Barisal,Barisal,Mehendiganj,Maddhyadarichar Khajuria Dakhil Madrasha,100931
Barisal,Barisal,Mehendiganj,Madhobray Md. Rezaul Karim Mohila Dakhil Madrasa,100943
Barisal,Barisal,Mehendiganj,Madinatul Ulom D.i.s Fazil Madrasha,100938
Barisal,Barisal,Mehendiganj,Mehendigonj Mohila Mohabidhalay,100948
Barisal,Barisal,Mehendiganj,Mofizur Rahman Dakhil Madrasa,100944
Barisal,Barisal,Mehendiganj,Nopaia Hogultury Hamidia Fazil Madrasah,100923
Barisal,Barisal,Mehendiganj,Patar Hat Islamia Fazil Madrasha,100925
Barisal,Barisal,Mehendiganj,"Pater Hat R,c, College",100949
Barisal,Barisal,Mehendiganj,Sadekpur Islamia Dakhil Madrasa,100926
Barisal,Barisal,Mehendiganj,Satgaon Aziza Dakhil Madrasa,100935
Barisal,Barisal,Mehendiganj,Sontospur Nesaria Fazil  Madrasha,100924
Barisal,Barisal,Mehendiganj,Ulania Ahmadia  Girls Dakhil Madrasa,100934
Barisal,Barisal,Mehendiganj,Ulania Muzzaffar Khan Degree College,100951
Barisal,Barisal,Mehendiganj,Utter Bhasan Char Eshakia Dakhil Madrasa,100941
Barisal,Barisal,Mehendiganj,Utter Jangalia Dakhil Madrasa,100928
Barisal,Barisal,Mehendiganj,Vanga Talimul Islam Dakhil Madrasa,100945
Barisal,Barisal,Muladi,Alhaj A. Kader Girls Alim Madrasah,100991
Barisal,Barisal,Muladi,Alimabad Ahmedia Dakhil Madrasah,101003
Barisal,Barisal,Muladi,Arif Mahnood College,101017
Barisal,Barisal,Muladi,"B.s Junior High School,muladi",133958
Barisal,Barisal,Muladi,Banimardan Dakhil Madrasha,101001
Barisal,Barisal,Muladi,Char Batamara B.s. Jonear School,130631
Barisal,Barisal,Muladi,Char Degree Darul Ulum Islamia Alim Madrasha,101004
Barisal,Barisal,Muladi,Char Kalekhan Adarsha College,101014
Barisal,Barisal,Muladi,Char Padma Rashidia Islamia Fazil Madrasha,100998
Barisal,Barisal,Muladi,Charkalekhan Nesaria Fazil Madrasha,100997
Barisal,Barisal,Muladi,Charlaxmipur Fazil Madrasha,100996
Barisal,Barisal,Muladi,Decree Char Islamia Dakhil Madrasha,101006
Barisal,Barisal,Muladi,Hazi Syed Badrul Hossain College,101018
Barisal,Barisal,Muladi,Islamabad Nesaria Dakhil Madrasha,100993
Barisal,Barisal,Muladi,Joyonti Ideal Labratory Junior High School,100990
Barisal,Barisal,Muladi,Kachi Char Saheber Char Dakhil Madrasha,101007
Barisal,Barisal,Muladi,Laxmipur Dadhil Madrasha,101011
Barisal,Barisal,Muladi,Muladi College,101013
Barisal,Barisal,Muladi,Muladi Islamia Alim Madrasah,100995
Barisal,Barisal,Muladi,Muladi Technical And Business Management College,132993
Barisal,Barisal,Muladi,Nazirpur Baripir Dhakil Madrasha,101009
Barisal,Barisal,Muladi,Nazirpur Ghosher Char Dakhil Madrasha,101000
Barisal,Barisal,Muladi,Nazirpur United (degree) College,101015
Barisal,Barisal,Muladi,Purba Charpodma Islamia Dakhil Madrasha,101008
Barisal,Barisal,Muladi,Purbo Hosnabad Mahabiddalya,101016
Barisal,Barisal,Muladi,Ramar Pole D.s.n.r. Fazil Madrasah,101005
Barisal,Barisal,Muladi,Ranchar Dakhil Madrasha,101002
Barisal,Barisal,Muladi,Shaheber Char Hamedia Dakhil Madrasha,100994
Barisal,Barisal,Muladi,Sofipur Ideal Junior Girls High School,100989
Barisal,Barisal,Muladi,Sofipur Munshir Hat Nur-a-taj- D.m,100992
Barisal,Barisal,Muladi,South Kazir Char Dakhil Madrasah,100999
Barisal,Barisal,Muladi,Tomchar Maditul Ulum Islamia Dakhil Madrasha,131564
Barisal,Barisal,Wazirpur,Atipara M. U. Fazil Madrasah,101071
